Date,Open,High,Low,Close,Volume,Adj Close
2014-03-14,183.889999,184.28999299999998,182.21000700000002,182.21000700000002,5490300.0,176.28595
2014-03-17,182.66000400000001,186.350006,182.66000400000001,185.809998,4938100.0,179.768897
2014-03-18,185.990005,187.899994,185.53999299999998,186.809998,3961300.0,180.736385
2014-03-19,185.600006,186.699997,183.5,184.71000700000002,4323900.0,178.704669
2014-03-20,184.470001,188.259995,184.169998,187.899994,5062600.0,181.790943
2014-03-21,188.5,188.699997,186.399994,186.669998,12535200.0,180.60093700000002
2014-03-24,187.429993,189.440002,187.369995,188.25,5738500.0,182.129569
2014-03-25,188.759995,195.399994,188.699997,195.03999299999998,10912700.0,188.698805
2014-03-26,194.979996,195.630005,191.96000700000002,192.619995,6851700.0,186.35748600000002
2014-03-27,191.91000400000001,192.669998,189.320007,189.830002,6767700.0,183.658202
2014-03-28,189.940002,192.619995,189.110001,190.449997,5194400.0,184.258039
2014-03-31,191.639999,193.770004,191.399994,192.490005,8537300.0,186.231723
2014-04-01,193.119995,195.130005,192.779999,194.5,5394100.0,188.176368
2014-04-02,194.240005,194.5,192.490005,193.550003,4924100.0,187.257257
2014-04-03,193.199997,193.380005,192.350006,192.690002,4091100.0,186.425217
2014-04-04,193.119995,193.970001,191.279999,191.770004,6089900.0,185.53513
2014-04-07,191.720001,195.309998,191.570007,194.520004,6740500.0,188.195722
2014-04-08,193.889999,194.169998,192.690002,193.28999299999998,5125000.0,187.005701
2014-04-09,193.880005,197.0,193.600006,196.639999,5480100.0,190.246791
2014-04-10,196.059998,199.21000700000002,195.66000400000001,195.679993,8417900.0,189.317996
2014-04-11,195.03999299999998,197.0,194.270004,195.190002,4835000.0,188.843937
2014-04-14,196.240005,198.240005,195.880005,197.770004,5431100.0,191.340057
2014-04-15,195.979996,197.41000400000001,195.419998,197.020004,5351300.0,190.614441
2014-04-16,198.050003,198.71000700000002,195.0,196.399994,8527300.0,190.014589
2014-04-17,187.25,190.699997,187.009995,190.009995,11255500.0,183.83234299999998
2014-04-21,189.800003,192.809998,189.740005,192.270004,5419700.0,186.018874
2014-04-22,192.009995,193.0,191.199997,192.149994,3878600.0,185.90276599999999
2014-04-23,191.78999299999998,192.41000400000001,190.110001,191.729996,4736400.0,185.496423
2014-04-24,192.220001,192.220001,190.029999,190.220001,4407100.0,184.035521
2014-04-25,190.53999299999998,190.669998,189.110001,189.630005,3871000.0,183.464707
2014-04-28,191.139999,193.990005,190.580002,193.139999,5638300.0,186.86058400000002
2014-04-29,193.58999599999999,195.940002,193.41000400000001,195.110001,4626300.0,188.766536
2014-04-30,194.380005,196.860001,194.350006,196.470001,4206800.0,190.08231999999998
2014-05-01,196.309998,196.740005,193.149994,193.529999,3674000.0,187.23790400000001
2014-05-02,193.75,193.83999599999999,191.25,191.440002,3049900.0,185.215858
2014-05-05,191.050003,191.490005,189.800003,191.259995,2222100.0,185.04170200000002
2014-05-06,190.929993,190.949997,189.25,190.029999,3188700.0,183.851696
2014-05-07,189.33999599999999,190.300003,186.929993,189.300003,3821000.0,184.211749
2014-05-08,189.16000400000001,190.570007,188.229996,188.91000400000001,2431900.0,183.832233
2014-05-09,188.979996,190.58999599999999,188.369995,190.080002,2261600.0,184.970782
2014-05-12,191.119995,193.020004,190.940002,192.570007,3777400.0,187.393858
2014-05-13,192.78999299999998,193.029999,191.759995,192.190002,2226600.0,187.024068
2014-05-14,191.91000400000001,191.990005,188.169998,188.720001,5251500.0,183.647338
2014-05-15,189.070007,189.080002,186.179993,186.46000700000002,4202200.0,181.44808999999998
2014-05-16,186.270004,187.41000400000001,185.929993,187.059998,3949500.0,182.031954
2014-05-19,186.610001,187.130005,186.03999299999998,187.0,3270700.0,181.973569
2014-05-20,186.25,186.699997,184.699997,184.889999,3026500.0,179.920284
2014-05-21,185.850006,187.16000400000001,184.949997,186.389999,2988000.0,181.379965
2014-05-22,186.449997,186.449997,185.029999,185.679993,2218000.0,180.689042
2014-05-23,185.83999599999999,186.139999,185.309998,185.940002,2562900.0,180.942063
2014-05-27,184.800003,185.649994,183.929993,184.779999,4793800.0,179.81323999999998
2014-05-28,184.479996,184.880005,182.940002,183.080002,3721600.0,178.15893799999998
2014-05-29,183.639999,183.779999,182.330002,183.759995,2759900.0,178.820653
2014-05-30,183.380005,184.570007,182.490005,184.360001,4620500.0,179.404531
2014-06-02,184.759995,186.279999,184.669998,185.690002,3200500.0,180.69878300000002
2014-06-03,185.550003,185.759995,184.119995,184.369995,2517100.0,179.41425700000002
2014-06-04,184.71000700000002,185.449997,184.199997,184.509995,2376800.0,179.550493
2014-06-05,184.66000400000001,186.08999599999999,183.919998,185.979996,2852200.0,180.980982
2014-06-06,186.470001,187.649994,185.899994,186.369995,3296700.0,181.360498
2014-06-09,186.220001,187.639999,185.96000700000002,186.220001,2728400.0,181.214536
2014-06-10,186.199997,186.220001,183.820007,184.28999299999998,4154900.0,179.336405
2014-06-11,183.610001,184.199997,182.009995,182.25,4061700.0,177.351246
2014-06-12,182.479996,182.550003,180.91000400000001,181.220001,4425300.0,176.34893300000002
2014-06-13,182.0,183.0,181.520004,182.559998,2773600.0,177.65291100000002
2014-06-16,182.399994,182.71000700000002,181.240005,182.350006,3556200.0,177.44856399999998
2014-06-17,181.899994,182.809998,181.559998,182.259995,2460900.0,177.360972
2014-06-18,182.03999299999998,183.610001,181.78999299999998,183.600006,3931800.0,178.664965
2014-06-19,184.119995,184.470001,182.360001,182.820007,3551100.0,177.905932
2014-06-20,182.58999599999999,182.669998,181.399994,181.550003,10686800.0,176.670064
2014-06-23,181.919998,182.25,181.0,182.139999,3231700.0,177.244202
2014-06-24,181.5,183.0,180.649994,180.880005,3875400.0,176.018075
2014-06-25,180.25,180.970001,180.059998,180.720001,2762800.0,175.862372
2014-06-26,180.869995,181.369995,179.270004,180.369995,3258500.0,175.521774
2014-06-27,179.770004,182.46000700000002,179.66000400000001,181.71000700000002,4575500.0,176.82576699999998
2014-06-30,181.330002,181.929993,180.259995,181.270004,4223800.0,176.397592
2014-07-01,181.699997,187.270004,181.699997,186.350006,6643100.0,181.341046
2014-07-02,186.33999599999999,188.990005,186.169998,188.389999,5093000.0,183.326206
2014-07-03,188.389999,188.809998,187.350006,188.529999,2422400.0,183.46244199999998
2014-07-07,187.610001,188.270004,187.440002,188.03999299999998,2958700.0,182.985608
2014-07-08,187.649994,188.080002,186.369995,187.220001,3135100.0,182.187657
2014-07-09,187.679993,188.899994,186.889999,188.419998,3309600.0,183.355399
2014-07-10,186.440002,188.050003,186.21000700000002,187.699997,3177800.0,182.65475
2014-07-11,187.729996,188.350006,186.71000700000002,188.0,2402500.0,182.94669
2014-07-14,188.550003,190.440002,188.529999,189.860001,4501100.0,184.756695
2014-07-15,189.53999299999998,190.080002,188.21000700000002,188.490005,4864700.0,183.423524
2014-07-16,192.240005,193.360001,190.759995,192.360001,7812600.0,187.189496
2014-07-17,192.360001,195.949997,192.0,192.490005,8872300.0,187.316007
2014-07-18,191.96000700000002,193.440002,190.0,192.5,8166400.0,187.325733
2014-07-21,191.300003,191.699997,189.25,190.850006,4154400.0,185.72009
2014-07-22,191.58999599999999,194.720001,191.559998,194.08999599999999,4853000.0,188.87299099999998
2014-07-23,194.110001,194.899994,193.570007,193.630005,3584200.0,188.425364
2014-07-24,193.949997,195.619995,193.75,195.240005,3612700.0,189.992089
2014-07-25,195.300003,195.899994,193.78999299999998,194.399994,3376400.0,189.174656
2014-07-28,194.300003,196.399994,193.649994,195.779999,3242400.0,190.51756699999999
2014-07-29,195.300003,195.889999,194.53999299999998,194.570007,3264100.0,189.3401
2014-07-30,195.199997,195.990005,192.899994,194.0,3943800.0,188.785414
2014-07-31,192.83999599999999,194.28999299999998,191.53999299999998,191.669998,4207500.0,186.51804099999998
2014-08-01,190.5,191.5,188.860001,189.149994,5181100.0,184.065772
2014-08-04,189.350006,189.949997,188.600006,189.639999,2125900.0,184.542607
2014-08-05,188.75,189.199997,186.440002,187.100006,3307900.0,182.070887
2014-08-06,185.360001,186.880005,184.440002,185.970001,3847000.0,182.041526
2014-08-07,186.639999,186.679993,183.580002,184.300003,2708600.0,180.406805
2014-08-08,184.399994,186.669998,183.580002,186.630005,2781500.0,182.687587
2014-08-11,187.809998,188.360001,186.279999,187.470001,2527200.0,183.509839
2014-08-12,187.449997,188.690002,186.809998,187.33999599999999,1858600.0,183.38258100000002
2014-08-13,188.0,188.479996,187.369995,187.949997,1797000.0,183.979695
2014-08-14,187.570007,188.169998,186.929993,187.880005,1929500.0,183.911182
2014-08-15,187.850006,188.880005,186.78999299999998,187.380005,2814800.0,183.421744
2014-08-18,188.100006,189.809998,187.759995,189.360001,2420300.0,185.359914
2014-08-19,190.03999299999998,190.25,189.360001,190.070007,2040100.0,186.054922
2014-08-20,189.860001,190.389999,189.25,190.100006,2177600.0,186.08428700000002
2014-08-21,190.899994,192.070007,190.5,191.229996,2496500.0,187.190407
2014-08-22,190.770004,191.880005,190.28999299999998,190.41000400000001,1940300.0,186.38773600000002
2014-08-25,191.389999,191.809998,190.71000700000002,191.16000400000001,1723600.0,187.121893
2014-08-26,191.020004,193.529999,191.020004,192.990005,3175400.0,188.91323799999998
2014-08-27,193.029999,194.130005,191.559998,192.25,2190200.0,188.188864
2014-08-28,191.470001,192.300003,190.66000400000001,192.0,1503600.0,187.944145
2014-08-29,192.279999,192.75,191.139999,192.300003,2909400.0,188.23781100000002
2014-09-02,192.679993,192.970001,190.929993,191.559998,2679700.0,187.513437
2014-09-03,192.389999,192.949997,191.860001,191.949997,1822800.0,187.895198
2014-09-04,191.690002,192.690002,190.059998,190.679993,2865000.0,186.652022
2014-09-05,190.529999,191.75,190.08999599999999,191.199997,2260200.0,187.16104199999998
2014-09-08,190.75,191.199997,189.509995,190.139999,2524200.0,186.123436
2014-09-09,190.33999599999999,190.740005,189.779999,189.990005,2403600.0,185.97661000000002
2014-09-10,190.119995,192.149994,190.100006,191.53999299999998,2764000.0,187.493856
2014-09-11,191.080002,192.779999,190.119995,191.720001,2298500.0,187.670061
2014-09-12,191.470001,191.600006,190.570007,191.279999,2901000.0,187.239353
2014-09-15,191.419998,192.490005,190.580002,191.809998,2456400.0,187.758156
2014-09-16,191.25,193.570007,190.820007,192.96000700000002,2561500.0,188.883873
2014-09-17,193.220001,193.639999,192.300003,192.800003,3210800.0,188.727249
2014-09-18,192.78999299999998,194.130005,192.71000700000002,193.75,2963300.0,189.65717800000002
2014-09-19,194.53999299999998,195.0,193.190002,194.0,8852000.0,189.901897
2014-09-22,193.720001,194.139999,192.630005,193.110001,3318000.0,189.030698
2014-09-23,192.75,193.070007,191.520004,191.619995,3301800.0,187.572168
2014-09-24,191.0,192.449997,189.880005,192.309998,3082600.0,188.247594
2014-09-25,192.050003,192.5,188.970001,189.009995,4151400.0,185.017301
2014-09-26,188.929993,190.330002,188.610001,190.059998,2493900.0,186.045124
2014-09-29,188.509995,189.96000700000002,188.119995,189.639999,2336300.0,185.633998
2014-09-30,189.639999,190.850006,189.149994,189.830002,2932600.0,185.819987
2014-10-01,189.91000400000001,190.399994,186.78999299999998,187.169998,3723200.0,183.216174
2014-10-02,187.66000400000001,187.779999,186.240005,186.91000400000001,2283100.0,182.961671
2014-10-03,188.110001,189.369995,187.559998,188.669998,3071500.0,184.68448700000002
2014-10-06,189.690002,190.889999,188.71000700000002,189.03999299999998,2099500.0,185.046666
2014-10-07,187.770004,188.119995,185.53999299999998,185.71000700000002,2991300.0,181.787023
2014-10-08,185.970001,189.600006,185.610001,189.360001,2984800.0,185.359914
2014-10-09,189.119995,189.5,186.08999599999999,186.419998,2625400.0,182.48201699999998
2014-10-10,185.860001,187.740005,185.100006,185.929993,5090200.0,182.002362
2014-10-13,185.490005,186.649994,183.419998,183.520004,3596700.0,179.643283
2014-10-14,184.889999,185.720001,183.58999599999999,183.800003,3924700.0,179.91736699999998
2014-10-15,182.46000700000002,183.78999299999998,178.75,181.75,6895800.0,177.91066899999998
2014-10-16,179.800003,181.479996,178.690002,179.83999599999999,5578600.0,176.04101200000002
2014-10-17,181.240005,182.83999599999999,180.220001,182.050003,4350200.0,178.20433400000002
2014-10-20,166.850006,170.330002,166.690002,169.100006,23416500.0,165.527896
2014-10-21,166.399994,166.679993,161.679993,163.229996,20949800.0,159.78188600000001
2014-10-22,162.41000400000001,165.41000400000001,161.100006,161.78999299999998,11084800.0,158.372302
2014-10-23,162.119995,162.830002,161.53999299999998,162.179993,7599400.0,158.754063
2014-10-24,162.080002,162.440002,161.449997,162.080002,6652100.0,158.656184
2014-10-27,162.0,162.91000400000001,161.809998,161.869995,4989100.0,158.450614
2014-10-28,162.0,163.600006,161.800003,163.600006,7895300.0,160.14408
2014-10-29,164.330002,164.619995,162.759995,163.46000700000002,4739300.0,160.007038
2014-10-30,163.5,164.619995,163.020004,164.350006,3896000.0,160.878237
2014-10-31,165.479996,165.58999599999999,163.619995,164.399994,5818000.0,160.927168
2014-11-03,164.25,164.53999299999998,163.380005,164.360001,4688200.0,160.88801999999998
2014-11-04,164.33999599999999,164.360001,162.240005,162.649994,4246900.0,159.214136
2014-11-05,163.130005,163.53999299999998,161.559998,161.820007,4104700.0,158.401682
2014-11-06,161.279999,161.529999,160.050003,161.46000700000002,4067600.0,159.131007
2014-11-07,161.419998,162.21000700000002,160.850006,162.070007,3494800.0,159.732209
2014-11-10,161.899994,164.470001,161.610001,163.490005,4958200.0,161.131724
2014-11-11,163.699997,163.899994,162.600006,163.300003,3534400.0,160.94446200000002
2014-11-12,162.279999,163.0,161.759995,161.919998,3377600.0,159.584363
2014-11-13,162.0,162.800003,161.800003,162.78999299999998,3239500.0,160.441809
2014-11-14,162.100006,164.490005,161.690002,164.16000400000001,4976700.0,161.792058
2014-11-17,164.16000400000001,164.970001,163.720001,164.16000400000001,4798900.0,161.792058
2014-11-18,164.729996,164.75,161.889999,161.889999,5410100.0,159.554797
2014-11-19,162.050003,162.100006,160.96000700000002,161.429993,3802200.0,159.101426
2014-11-20,160.949997,161.5,159.800003,160.639999,4182200.0,158.32282800000002
2014-11-21,161.830002,161.949997,160.75,160.919998,4076900.0,158.59878799999998
2014-11-24,161.53999299999998,163.860001,161.059998,162.149994,6618500.0,159.811042
2014-11-25,162.649994,163.5,161.559998,161.759995,4062300.0,159.426668
2014-11-26,161.929993,162.100006,161.009995,161.949997,3966000.0,159.613929
2014-11-28,162.75,163.369995,161.440002,162.169998,2405500.0,159.830757
2014-12-01,161.639999,163.320007,161.350006,161.53999299999998,4168400.0,159.20983999999999
