Date,Open,High,Low,Close,Volume,Adj Close
2014-03-28,1119.0000109999999,1133.190031,1117.770042,1120.149983,4513200.0,560.635627
2014-03-31,1130.399977,1134.999987,1112.85004,1114.509999,3880700.0,557.812812
2014-04-01,1120.2699810000001,1137.500048,1118.000036,1134.8899900000001,2181000.0,568.013008
2014-04-02,1141.900062,1144.799992,1124.0000109999999,1135.099984,4168000.0,568.11811
2014-04-03,573.3900150000001,588.299988,566.01001,571.5,4018300.0,571.5
2014-04-04,578.549988,579.719971,544.48999,545.25,5363700.0,545.25
2014-04-07,544.789978,549.849976,530.530029,540.630005,3961600.0,540.630005
2014-04-08,545.049988,559.880005,544.700012,557.51001,3482500.0,557.51001
2014-04-09,565.840027,567.799988,555.380005,567.039978,3031600.0,567.039978
2014-04-10,568.0,568.210022,545.5,546.6900019999999,3294500.0,546.6900019999999
2014-04-11,537.9400019999999,547.590027,533.400024,537.76001,3174700.0,537.76001
2014-04-14,543.659973,553.02002,540.52002,545.200012,2541200.0,545.200012
2014-04-15,551.0,552.8900150000001,530.6400150000001,548.700012,3997800.0,548.700012
2014-04-16,557.700012,564.0,553.099976,563.900024,4582200.0,563.900024
2014-04-17,556.320007,557.0,539.400024,543.340027,5614700.0,543.340027
2014-04-21,544.0,544.0,534.0,539.369995,2425100.0,539.369995
2014-04-22,536.0,548.0,536.0,545.5,2331100.0,545.5
2014-04-23,543.669983,544.799988,528.130005,537.51001,1955700.0,537.51001
2014-04-24,541.6900019999999,542.5,531.0,534.4400019999999,2067400.0,534.4400019999999
2014-04-25,532.26001,533.8599849999999,522.5,523.099976,2370000.0,523.099976
2014-04-28,525.799988,525.900024,511.0,522.97998,3752800.0,522.97998
2014-04-29,523.8900150000001,537.76001,523.0,536.330017,2535200.0,536.330017
2014-04-30,535.119995,536.340027,529.090027,534.880005,2038500.0,534.880005
2014-05-01,534.25,539.909973,532.8599849999999,538.530029,2004300.0,538.530029
2014-05-02,541.4400019999999,542.400024,533.27002,533.869995,1780800.0,533.869995
2014-05-05,530.23999,535.719971,527.580017,535.330017,1228400.0,535.330017
2014-05-06,533.409973,534.549988,522.26001,522.570007,1835000.0,522.570007
2014-05-07,523.25,524.429993,511.089996,518.0,3074300.0,518.0
2014-05-08,515.719971,527.349976,514.460022,520.169983,2452000.0,520.169983
2014-05-09,518.650024,527.349976,514.280029,526.619995,2261200.0,526.619995
2014-05-12,531.840027,538.75,527.51001,538.429993,1948400.0,538.429993
2014-05-13,539.580017,543.98999,537.900024,541.539978,2012000.0,541.539978
2014-05-14,541.820007,541.820007,533.1099849999999,534.409973,1280900.0,534.409973
2014-05-15,533.1400150000001,534.0,525.3099980000001,529.119995,1832900.0,529.119995
2014-05-16,529.599976,530.840027,523.570007,528.299988,1907700.0,528.299988
2014-05-19,528.880005,539.349976,525.659973,538.830017,1976500.0,538.830017
2014-05-20,540.0,546.349976,536.570007,540.3900150000001,2425300.0,540.3900150000001
2014-05-21,542.900024,549.75,542.1099849999999,549.700012,1564700.0,549.700012
2014-05-22,552.200012,557.960022,551.0,555.450012,2149700.0,555.450012
2014-05-23,558.130005,565.0,554.169983,563.799988,2672500.0,563.799988
2014-05-27,567.780029,574.869995,564.150024,574.869995,2185800.0,574.869995
2014-05-28,574.570007,577.659973,569.950012,570.450012,1581600.0,570.450012
2014-05-29,573.3900150000001,573.47998,568.450012,570.5599980000001,1411100.0,570.5599980000001
2014-05-30,571.6400150000001,572.580017,565.789978,571.650024,1871700.0,571.650024
2014-06-02,569.75,570.409973,556.700012,564.340027,1660500.0,564.340027
2014-06-03,560.900024,562.400024,552.530029,554.51001,2031300.0,554.51001
2014-06-04,551.52002,558.580017,548.5599980000001,553.76001,1729100.0,553.76001
2014-06-05,557.1099849999999,565.0,555.049988,564.929993,1793400.0,564.929993
2014-06-06,568.159973,568.799988,559.580017,566.030029,1740200.0,566.030029
2014-06-09,566.75,572.0,565.219971,570.72998,1529700.0,570.72998
2014-06-10,568.780029,572.0,566.130005,568.299988,1483800.0,568.299988
2014-06-11,565.919983,568.969971,563.679993,567.5,1129000.0,567.5
2014-06-12,567.0,567.0,557.150024,559.5,1546500.0,559.5
2014-06-13,560.080017,560.650024,553.719971,560.349976,1353300.0,560.349976
2014-06-16,557.25,557.98999,550.0,552.299988,1971800.0,552.299988
2014-06-17,552.3599849999999,553.73999,547.469971,550.619995,1477600.0,550.619995
2014-06-18,552.799988,561.400024,551.580017,560.659973,2060600.0,560.659973
2014-06-19,561.150024,565.0,556.669983,564.98999,2627400.0,564.98999
2014-06-20,566.450012,566.77002,559.369995,566.52002,3160600.0,566.52002
2014-06-23,564.349976,574.4400019999999,563.5,574.289978,1722800.0,574.289978
2014-06-24,574.219971,582.25,569.159973,572.539978,2844300.0,572.539978
2014-06-25,573.549988,587.299988,573.26001,585.929993,2114700.0,585.929993
2014-06-26,589.299988,589.599976,579.599976,584.77002,2012400.0,584.77002
2014-06-27,585.450012,587.880005,582.619995,585.6900019999999,2021300.0,585.6900019999999
2014-06-30,586.76001,587.710022,583.289978,584.669983,1478900.0,584.669983
2014-07-01,587.650024,593.659973,586.289978,591.48999,1643200.0,591.48999
2014-07-02,592.26001,594.150024,589.1099849999999,590.780029,1195800.0,590.780029
2014-07-03,591.700012,594.25,589.0,593.080017,898900.0,593.080017
2014-07-07,593.51001,595.650024,587.9400019999999,590.76001,1336700.0,590.76001
2014-07-08,586.369995,587.969971,574.0,578.400024,2125200.0,578.400024
2014-07-09,578.950012,584.099976,577.0,583.3599849999999,1372800.0,583.3599849999999
2014-07-10,573.0,585.25,572.099976,580.039978,1436200.0,580.039978
2014-07-11,581.0,588.22998,580.580017,586.650024,1511600.0,586.650024
2014-07-14,590.599976,594.8599849999999,586.6900019999999,594.26001,1951600.0,594.26001
2014-07-15,595.150024,595.299988,585.3099980000001,593.0599980000001,1673800.0,593.0599980000001
2014-07-16,596.8900150000001,597.0,590.25,590.619995,1440800.0,590.619995
2014-07-17,588.969971,589.5,576.849976,580.820007,2935300.0,580.820007
2014-07-18,603.01001,606.700012,590.919983,605.1099849999999,4871600.0,605.1099849999999
2014-07-21,601.349976,604.159973,594.450012,598.4400019999999,2237900.0,598.4400019999999
2014-07-22,599.700012,608.8900150000001,599.26001,603.570007,1881600.0,603.570007
2014-07-23,602.049988,607.049988,601.349976,605.1900019999999,1106000.0,605.1900019999999
2014-07-24,605.530029,608.909973,601.0,603.01001,1355000.0,603.01001
2014-07-25,599.25,601.0,595.75,598.080017,1360000.0,598.080017
2014-07-28,597.75,601.099976,592.590027,599.02002,1358100.0,599.02002
2014-07-29,597.700012,598.48999,592.169983,593.950012,1366600.0,593.950012
2014-07-30,595.8099980000001,598.450012,592.700012,595.4400019999999,1215100.0,595.4400019999999
2014-07-31,588.960022,591.98999,577.679993,579.549988,2309500.0,579.549988
2014-08-01,578.549988,583.429993,570.299988,573.599976,2213300.0,573.599976
2014-08-04,576.51001,583.820007,572.26001,582.27002,1519400.0,582.27002
2014-08-05,579.380005,580.200012,570.3099980000001,573.1400150000001,1643800.0,573.1400150000001
2014-08-06,569.5,578.6400150000001,567.450012,574.48999,1322800.0,574.48999
2014-08-07,576.049988,578.3099980000001,569.429993,571.8099980000001,1163000.0,571.8099980000001
2014-08-08,572.02002,579.5599980000001,569.02002,577.9400019999999,1493300.0,577.9400019999999
2014-08-11,579.0,579.6900019999999,575.299988,577.25,1203400.0,577.25
2014-08-12,575.0,575.900024,569.909973,572.119995,1394500.0,572.119995
2014-08-13,576.450012,586.130005,575.200012,584.5599980000001,1903300.0,584.5599980000001
2014-08-14,586.6900019999999,587.799988,580.919983,584.650024,1272900.0,584.650024
2014-08-15,587.5,589.469971,580.76001,583.710022,1723400.0,583.710022
2014-08-18,587.099976,595.049988,586.549988,592.700012,1466000.0,592.700012
2014-08-19,595.590027,597.8099980000001,594.4400019999999,597.1099849999999,1043200.0,597.1099849999999
2014-08-20,596.950012,596.98999,593.0,595.409973,967300.0,595.409973
2014-08-21,594.900024,595.25,591.099976,592.419983,1132000.0,592.419983
2014-08-22,593.27002,594.98999,589.799988,592.539978,877200.0,592.539978
2014-08-25,594.77002,595.580017,589.26001,590.570007,1295600.0,590.570007
2014-08-26,592.0,592.049988,587.450012,588.119995,1471700.0,588.119995
2014-08-27,587.8099980000001,589.369995,580.900024,583.0,1364600.0,583.0
2014-08-28,580.02002,584.710022,577.880005,580.320007,1405800.0,580.320007
2014-08-29,582.349976,582.900024,578.23999,582.3599849999999,1206100.0,582.3599849999999
2014-09-02,582.950012,589.299988,582.400024,588.630005,1583000.0,588.630005
2014-09-03,591.72998,594.48999,586.5,589.52002,1579000.0,589.52002
2014-09-04,592.130005,598.0,590.599976,593.1400150000001,1630800.0,593.1400150000001
2014-09-05,595.130005,598.5,593.549988,597.780029,1799100.0,597.780029
2014-09-08,599.1400150000001,603.52002,598.02002,601.630005,1599200.0,601.630005
2014-09-09,600.27002,600.599976,590.47998,591.969971,1571200.0,591.969971
2014-09-10,591.73999,593.719971,587.1400150000001,593.419983,1160100.0,593.419983
2014-09-11,590.0,591.950012,586.039978,591.1099849999999,1501400.0,591.1099849999999
2014-09-12,590.3900150000001,591.47998,583.280029,584.900024,1851500.0,584.900024
2014-09-15,582.23999,583.919983,577.01001,581.6400150000001,1545400.0,581.6400150000001
2014-09-16,580.950012,590.150024,580.950012,588.780029,1579600.0,588.780029
2014-09-17,589.51001,596.070007,587.119995,593.289978,1719500.0,593.289978
2014-09-18,595.049988,597.5599980000001,593.02002,597.27002,1494500.0,597.27002
2014-09-19,599.48999,605.400024,597.76001,605.400024,4191600.0,605.400024
2014-09-22,602.5,603.799988,593.119995,597.27002,1782200.0,597.27002
2014-09-23,595.0,596.650024,590.23999,591.179993,1403700.0,591.179993
2014-09-24,591.570007,600.1099849999999,590.299988,598.419983,1758000.0,598.419983
2014-09-25,596.98999,598.070007,584.73999,585.25,1671000.0,585.25
2014-09-26,585.929993,589.570007,585.0,587.900024,1289100.0,587.900024
2014-09-29,581.830017,589.3099980000001,581.570007,587.8099980000001,1143700.0,587.8099980000001
2014-09-30,587.48999,591.0,584.5,588.409973,1571500.0,588.409973
2014-10-01,586.799988,588.719971,578.02002,579.630005,1447700.0,579.630005
2014-10-02,578.0,583.23999,574.049988,580.880005,1536300.0,580.880005
2014-10-03,584.099976,588.289978,583.5,586.25,1214500.0,586.25
2014-10-06,589.950012,592.400024,585.400024,587.780029,1286100.0,587.780029
2014-10-07,584.900024,585.849976,574.099976,574.099976,1545700.0,574.099976
2014-10-08,574.789978,584.6900019999999,567.6400150000001,583.73999,2207900.0,583.73999
2014-10-09,581.6099849999999,582.530029,569.030029,570.8099980000001,2411700.0,570.8099980000001
2014-10-10,567.469971,575.22998,555.01001,555.1900019999999,2978700.0,555.1900019999999
2014-10-13,555.130005,560.880005,544.429993,544.75,2755800.0,544.75
2014-10-14,550.1400150000001,558.630005,544.5,548.6900019999999,2609900.0,548.6900019999999
2014-10-15,542.080017,543.919983,528.419983,540.72998,3836000.0,540.72998
2014-10-16,527.0,540.98999,524.950012,536.919983,3805000.0,536.919983
2014-10-17,540.450012,543.450012,518.409973,522.969971,5996500.0,522.969971
2014-10-20,520.450012,533.159973,519.1400150000001,532.380005,2748200.0,532.380005
2014-10-21,537.27002,538.77002,530.200012,538.030029,2459500.0,538.030029
2014-10-22,541.049988,550.76001,540.22998,542.6900019999999,2973700.0,542.6900019999999
2014-10-23,548.280029,557.400024,545.5,553.650024,2151300.0,553.650024
2014-10-24,554.97998,555.0,545.159973,548.900024,2175400.0,548.900024
2014-10-27,547.76001,554.0,547.200012,549.880005,1596700.0,549.880005
2014-10-28,551.710022,559.200012,550.429993,558.9400019999999,1738700.0,558.9400019999999
2014-10-29,560.849976,564.969971,555.97998,558.450012,2053300.0,558.450012
2014-10-30,558.25,562.5,552.130005,560.27002,1611200.0,560.27002
2014-10-31,568.299988,568.72998,564.8099980000001,567.869995,2340500.0,567.869995
2014-11-03,563.530029,567.150024,561.630005,563.77002,1541700.0,563.77002
2014-11-04,561.159973,564.789978,558.299988,564.1900019999999,1386300.0,564.1900019999999
2014-11-05,566.789978,566.900024,554.150024,555.950012,1645300.0,555.950012
2014-11-06,555.5,556.799988,550.580017,551.6900019999999,1650700.0,551.6900019999999
2014-11-07,555.599976,555.599976,549.349976,551.820007,1589100.0,551.820007
2014-11-10,552.400024,560.630005,551.619995,558.22998,1304500.0,558.22998
2014-11-11,558.52002,562.5,556.23999,561.289978,1098300.0,561.289978
2014-11-12,561.150024,561.25,555.5,558.25,1094000.0,558.25
2014-11-13,560.8099980000001,560.820007,554.090027,556.4400019999999,1510200.0,556.4400019999999
2014-11-14,558.0,558.0,552.51001,555.1900019999999,1424900.0,555.1900019999999
2014-11-17,555.1900019999999,555.1900019999999,544.4400019999999,546.6400150000001,1680500.0,546.6400150000001
2014-11-18,547.929993,552.789978,543.799988,544.51001,1822000.0,544.51001
2014-11-19,544.75,548.219971,539.1900019999999,547.200012,1517100.0,547.200012
2014-11-20,542.090027,545.380005,541.5,543.76001,1750400.0,543.76001
2014-11-21,551.039978,551.039978,545.0,545.8900150000001,2506000.0,545.8900150000001
2014-11-24,546.570007,551.1900019999999,544.150024,547.47998,1653800.0,547.47998
2014-11-25,547.210022,552.5,546.909973,549.22998,1903600.0,549.22998
2014-11-26,549.22998,549.880005,545.22998,547.72998,1480200.0,547.72998
2014-11-28,547.0,549.599976,544.47998,549.080017,1210100.0,549.080017
2014-12-01,545.090027,548.789978,538.619995,539.650024,1994400.0,539.650024
