Date,Open,High,Low,Close,Volume,Adj Close
2014-01-02,555.680008,557.029945,552.020004,553.12999,58671200.0,76.765051
2014-01-03,552.8600230000001,553.699989,540.430046,540.9800190000001,98116900.0,75.078841
2014-01-06,537.450005,546.800018,533.599983,543.930046,103152700.0,75.48825500000001
2014-01-07,544.320015,545.9600519999999,537.919975,540.03997,79302300.0,74.948378
2014-01-08,538.8100360000001,545.5599900000001,538.68998,543.459969,64632400.0,75.423016
2014-01-09,546.800018,546.860046,535.349983,536.519997,69787200.0,74.459866
2014-01-10,539.829979,540.799988,531.110046,532.940048,76244000.0,73.96303
2014-01-13,529.910019,542.5,529.880005,535.7300190000001,94623200.0,74.35023000000001
2014-01-14,538.220009,546.730003,537.659996,546.3899690000001,83140400.0,75.82965
2014-01-15,553.5200120000001,560.200005,551.659996,557.360046,97909700.0,77.352111
2014-01-16,554.900017,556.850021,551.680023,554.2500150000001,57319500.0,76.920491
2014-01-17,551.4800190000001,552.069992,539.899994,540.6699980000001,106684900.0,75.035816
2014-01-21,540.990005,550.07,540.420006,549.069977,82131700.0,76.20159
2014-01-22,550.910019,557.290031,547.809975,551.509979,94996300.0,76.540221
2014-01-23,549.9400099999999,556.5,544.810013,556.180046,100809800.0,77.188347
2014-01-24,554.000023,555.620033,544.7499849999999,546.070015,107338700.0,75.785246
2014-01-27,550.07,554.799988,545.750008,550.500023,138719700.0,76.400056
2014-01-28,508.76000199999993,514.9999849999999,502.07002300000005,506.49997699999994,266380800.0,70.29359699999999
2014-01-29,503.950012,507.37001,498.62001,500.749992,125702500.0,69.495597
2014-01-30,502.539993,506.49997699999994,496.699966,499.779984,169625400.0,69.36097600000001
2014-01-31,495.179985,501.529984,493.549988,500.600029,116199300.0,69.474784
2014-02-03,502.610008,507.730019,499.299973,501.529984,100366000.0,69.60384599999999
2014-02-04,505.850029,509.459991,502.760025,508.79001600000004,94170300.0,70.61141500000001
2014-02-05,506.55995199999995,515.279991,506.249985,512.589996,82086200.0,71.138788
2014-02-06,510.05995199999995,513.499977,507.81002,512.509995,64441300.0,71.553437
2014-02-07,521.379997,522.930046,517.380013,519.679985,92570100.0,72.554466
2014-02-10,518.660042,531.990013,518.0,528.989998,86389800.0,73.854272
2014-02-11,530.610008,537.7499849999999,529.500023,535.959984,70564200.0,74.827377
2014-02-12,536.949966,539.560013,533.239975,535.919983,77025200.0,74.821793
2014-02-13,534.6599809999999,544.84996,534.20005,544.429977,76849500.0,76.009905
2014-02-14,542.4699860000001,545.9799730000001,541.209984,543.990021,68231100.0,75.948481
2014-02-18,546.0,551.190025,545.6100309999999,545.990013,65062900.0,76.227707
2014-02-19,544.7499849999999,546.889954,534.34996,537.370003,78442000.0,75.024235
2014-02-20,532.990036,537.000008,528.9999849999999,531.149994,76464500.0,74.155837
2014-02-21,532.790031,534.569992,524.600044,525.249992,69696200.0,73.332115
2014-02-24,523.149971,529.920006,522.420021,527.550018,72227400.0,73.653231
2014-02-25,529.379967,529.570038,521.0000150000001,522.060013,57988000.0,72.88675
2014-02-26,523.610008,525.0,515.599998,517.349998,69054300.0,72.229168
2014-02-27,517.139954,528.780006,516.049995,527.670021,75470500.0,73.669985
2014-02-28,529.08004,532.749977,522.119987,526.239975,92992200.0,73.470331
2014-03-03,523.4200440000001,530.649956,522.8099900000001,527.76001,59695300.0,73.682548
2014-03-04,530.999977,532.6400150000001,527.769997,531.240036,64785000.0,74.168408
2014-03-05,530.919975,534.750023,529.1299740000001,532.360008,50015700.0,74.324771
2014-03-06,532.790031,534.4400019999999,528.100044,530.7499849999999,46372200.0,74.09999
2014-03-07,531.0900190000001,531.9799730000001,526.050011,530.4399639999999,55182400.0,74.05670699999999
2014-03-10,528.3600230000001,533.330017,528.339996,530.919975,44646000.0,74.123723
2014-03-11,535.450012,538.740021,532.590027,536.090027,69806100.0,74.84553299999999
2014-03-12,534.509964,537.350029,532.0,536.6099849999999,49831600.0,74.918126
2014-03-13,537.4399639999999,539.660042,529.160042,530.649956,64435700.0,74.086024
2014-03-14,528.789993,530.8900150000001,523.000008,524.68998,59299800.0,73.25393000000001
2014-03-17,527.699982,529.969994,525.850006,526.740013,49886200.0,73.540143
2014-03-18,525.899994,531.9699860000001,525.200005,531.40004,52411800.0,74.19074599999999
2014-03-19,532.259979,536.23999,528.9999849999999,531.26001,56189000.0,74.171196
2014-03-20,529.889992,532.669975,527.34996,528.700005,52099600.0,73.813784
2014-03-21,531.929985,533.75,526.330017,532.870033,93511600.0,74.395978
2014-03-24,538.41996,540.500008,535.0599900000001,539.1899639999999,88925200.0,75.278327
2014-03-25,541.499977,545.750008,539.590027,544.98999,70573300.0,76.08809000000001
2014-03-26,546.5200120000001,549.0000150000001,538.8600230000001,539.779991,74942000.0,75.360703
2014-03-27,540.019997,541.499977,535.1199650000001,537.4599910000001,55507900.0,75.036799
2014-03-28,538.320038,538.940025,534.2499849999999,536.8600309999999,50141000.0,74.953036
2014-03-31,539.2300190000001,540.809975,535.930023,536.739975,42167300.0,74.936275
2014-04-01,537.760025,541.8700259999999,536.769989,541.649994,50190000.0,75.621781
2014-04-02,542.379997,543.479996,540.260002,542.549988,45105200.0,75.74743199999999
2014-04-03,541.3900150000001,542.5,537.6399690000001,538.7900089999999,40586000.0,75.222488
2014-04-04,539.809952,540.000023,530.579994,531.820023,68812800.0,74.249382
2014-04-07,528.019989,530.900002,521.8899690000001,523.4700320000001,72462600.0,73.083608
2014-04-08,525.1899639999999,526.1200259999999,518.699989,523.4399639999999,60972100.0,73.079411
2014-04-09,522.639999,530.490005,522.0200120000001,530.320015,51542400.0,74.03996
2014-04-10,530.680023,532.240005,523.1699980000001,523.4800190000001,59913000.0,73.085003
2014-04-11,519.000023,522.830017,517.139954,519.6100230000001,67929400.0,72.544698
2014-04-14,521.899956,522.160042,517.209969,521.679977,51418500.0,72.833692
2014-04-15,520.2700120000001,521.6399769999999,511.32999400000006,517.9600519999999,66622500.0,72.31434
2014-04-16,518.049988,521.090004,514.139992,519.01001,53691400.0,72.46092800000001
2014-04-17,519.999992,527.76001,519.200027,524.940025,71083600.0,73.28884000000001
2014-04-21,525.339981,532.1399769999999,523.96003,531.170021,45637200.0,74.158633
2014-04-22,528.3100360000001,531.8299559999999,526.500008,531.699966,50640800.0,74.23262
2014-04-23,529.060013,531.129967,524.450027,524.750008,98735000.0,73.262311
2014-04-24,568.210014,570.0000150000001,560.730003,567.770004,189977900.0,79.268493
2014-04-25,564.529984,571.990021,563.959984,571.93998,97568800.0,79.850679
2014-04-28,572.799973,595.749977,572.550034,594.0900190000001,167371400.0,82.943129
2014-04-29,593.739998,595.979996,589.509995,592.329979,84344400.0,82.69740300000001
2014-04-30,592.639999,599.430008,589.799988,590.089981,114160200.0,82.38466899999999
2014-05-01,591.9999849999999,594.799995,586.359962,591.4799730000001,61012000.0,82.578731
2014-05-02,592.3400190000001,594.199982,589.7100519999999,592.580025,47878600.0,82.732313
2014-05-05,590.1399690000001,600.999977,589.999992,600.96003,71766800.0,83.902277
2014-05-06,601.799995,604.410042,594.409973,594.409973,93641100.0,82.987799
2014-05-07,595.249992,597.289986,587.7300339999999,592.329979,70716100.0,82.69740300000001
2014-05-08,588.249992,594.409973,586.400017,587.990013,57574300.0,82.549993
2014-05-09,584.5399480000001,586.25,580.330025,585.53997,72899400.0,82.206023
2014-05-12,587.489975,593.659996,587.40004,592.830017,53302200.0,83.229499
2014-05-13,591.9999849999999,594.540016,590.699982,593.760025,39934300.0,83.360066
2014-05-14,592.430008,597.400002,591.740005,593.869987,41601000.0,83.375504
2014-05-15,594.699966,596.599983,588.0399480000001,588.819992,57711500.0,82.666517
2014-05-16,588.6299740000001,597.529991,585.399994,597.509964,69064100.0,83.886533
2014-05-19,597.849998,607.3300019999999,597.33004,604.5900190000001,79438800.0,84.880527
2014-05-20,604.509964,606.399994,600.730011,604.709969,58709000.0,84.897367
2014-05-21,603.8300019999999,606.700027,602.059975,606.309952,49214900.0,85.121994
2014-05-22,606.599998,609.850006,604.100021,607.2700269999999,50190000.0,85.256783
2014-05-23,607.25,614.730011,606.470009,614.129997,58052400.0,86.21987800000001
2014-05-27,615.879997,625.8599849999999,615.630005,625.629967,87216500.0,87.834399
2014-05-28,626.019989,629.8299559999999,623.779991,624.01001,78870400.0,87.60696800000001
2014-05-29,627.850044,636.87001,627.769989,635.37999,94118500.0,89.203239
2014-05-30,637.979996,644.1700440000001,628.900002,633.0000150000001,141005200.0,88.869106
2014-06-02,633.959984,634.830017,622.5000150000001,628.649956,92337700.0,88.258386
2014-06-03,628.4599910000001,638.740013,628.25,637.539986,73177300.0,89.506489
2014-06-04,637.4400099999999,647.8899690000001,636.110046,644.819992,83870500.0,90.52855500000001
2014-06-05,646.20005,649.370003,642.610008,647.349983,75951400.0,90.883749
2014-06-06,649.900002,651.259979,644.469971,645.570023,87484600.0,90.633854
2014-06-09,92.699997,93.879997,91.75,93.699997,75415000.0,92.084113
2014-06-10,94.730003,95.050003,93.57,94.25,62777000.0,92.62463100000001
2014-06-11,94.129997,94.760002,93.470001,93.860001,45681000.0,92.241357
2014-06-12,94.040001,94.120003,91.900002,92.290001,54749000.0,90.698433
2014-06-13,92.199997,92.440002,90.879997,91.279999,54525000.0,89.705848
2014-06-16,91.510002,92.75,91.449997,92.199997,35561000.0,90.609981
2014-06-17,92.309998,92.699997,91.800003,92.08000200000001,29726000.0,90.49205500000001
2014-06-18,92.269997,92.290001,91.349998,92.18,33514000.0,90.590329
2014-06-19,92.290001,92.300003,91.339996,91.860001,35528000.0,90.275848
2014-06-20,91.849998,92.550003,90.900002,90.910004,100898000.0,89.34223399999999
2014-06-23,91.32,91.620003,90.599998,90.83000200000001,43694000.0,89.263612
2014-06-24,90.75,91.739998,90.190002,90.279999,39036000.0,88.72309399999999
2014-06-25,90.209999,90.699997,89.650002,90.360001,36869000.0,88.801716
2014-06-26,90.370003,91.050003,89.800003,90.900002,32629000.0,89.332404
2014-06-27,90.82,92.0,90.769997,91.980003,64029000.0,90.393781
2014-06-30,92.099998,93.730003,92.089996,92.93,49589000.0,91.327395
2014-07-01,93.519997,94.07,93.129997,93.519997,38223000.0,91.907217
2014-07-02,93.870003,94.059998,93.089996,93.480003,28465000.0,91.867913
2014-07-03,93.66999799999999,94.099998,93.199997,94.029999,22891800.0,92.408424
2014-07-07,94.139999,95.989998,94.099998,95.970001,56468000.0,94.31497
2014-07-08,96.269997,96.800003,93.91999799999999,95.349998,65222000.0,93.70566
2014-07-09,95.440002,95.949997,94.760002,95.389999,36436000.0,93.74497099999999
2014-07-10,93.760002,95.550003,93.519997,95.040001,39686000.0,93.40100799999999
2014-07-11,95.360001,95.889999,94.860001,95.220001,34018000.0,93.577904
2014-07-14,95.860001,96.889999,95.650002,96.449997,42810000.0,94.786689
2014-07-15,96.800003,96.849998,95.029999,95.32,45477900.0,93.67617800000001
2014-07-16,96.970001,97.099998,94.739998,94.779999,53502000.0,93.14549
2014-07-17,95.029999,95.279999,92.57,93.089996,57298000.0,91.48463199999999
2014-07-18,93.620003,94.739998,93.019997,94.43,49988000.0,92.80152700000001
2014-07-21,94.989998,95.0,93.720001,93.940002,39079000.0,92.31998
2014-07-22,94.68,94.889999,94.120003,94.720001,55197000.0,93.086527
2014-07-23,95.41999799999999,97.879997,95.16999799999999,97.190002,92918000.0,95.513932
2014-07-24,97.040001,97.32,96.41999799999999,97.029999,45729000.0,95.356688
2014-07-25,96.849998,97.839996,96.639999,97.66999799999999,43469000.0,95.98565
2014-07-28,97.82,99.239998,97.550003,99.019997,55318000.0,97.312368
2014-07-29,99.33000200000001,99.440002,98.25,98.379997,43143000.0,96.68340500000001
2014-07-30,98.440002,98.699997,97.66999799999999,98.150002,33010000.0,96.457376
2014-07-31,97.160004,97.449997,95.33000200000001,95.599998,56843000.0,93.951349
2014-08-01,94.900002,96.620003,94.809998,96.129997,48511000.0,94.472207
2014-08-04,96.370003,96.58000200000001,95.16999799999999,95.589996,39958000.0,93.941519
2014-08-05,95.360001,95.68,94.360001,95.120003,55933000.0,93.47963
2014-08-06,94.75,95.480003,94.709999,94.959999,38558000.0,93.322386
2014-08-07,94.93,95.949997,94.099998,94.480003,46711000.0,93.31251400000001
2014-08-08,94.260002,94.82,93.279999,94.739998,41865000.0,93.569296
2014-08-11,95.269997,96.08000200000001,94.839996,95.989998,36585000.0,94.80385
2014-08-12,96.040001,96.879997,95.610001,95.970001,33795000.0,94.7841
2014-08-13,96.150002,97.239998,96.040001,97.239998,31916000.0,96.038404
2014-08-14,97.33000200000001,97.57,96.800003,97.5,28116000.0,96.29519300000001
2014-08-15,97.900002,98.190002,96.860001,97.980003,48951000.0,96.769265
2014-08-18,98.489998,99.370003,97.980003,99.160004,47572000.0,97.93468399999999
2014-08-19,99.410004,100.68,99.32,100.529999,69399000.0,99.28775
2014-08-20,100.440002,101.089996,99.949997,100.57,52699000.0,99.32725699999999
2014-08-21,100.57,100.940002,100.110001,100.58000200000001,33478000.0,99.337135
2014-08-22,100.290001,101.470001,100.190002,101.32,44184000.0,100.067989
2014-08-25,101.790001,102.16999799999999,101.279999,101.540001,40270000.0,100.285271
2014-08-26,101.41999799999999,101.5,100.860001,100.889999,33152000.0,99.643302
2014-08-27,101.019997,102.57,100.699997,102.129997,52369000.0,100.867977
2014-08-28,101.589996,102.779999,101.559998,102.25,68460000.0,100.986497
2014-08-29,102.860001,102.900002,102.199997,102.5,44595000.0,101.233408
2014-09-02,103.059998,103.739998,102.720001,103.300003,53564000.0,102.023525
2014-09-03,103.099998,103.199997,98.58000200000001,98.940002,125421000.0,97.717401
2014-09-04,98.849998,100.089996,97.790001,98.120003,85718000.0,96.907534
2014-09-05,98.800003,99.389999,98.309998,98.970001,58457000.0,97.747029
2014-09-08,99.300003,99.309998,98.050003,98.360001,46356700.0,97.144566
2014-09-09,99.08000200000001,103.08000200000001,96.139999,97.989998,189846300.0,96.779136
2014-09-10,98.010002,101.110001,97.760002,101.0,100869600.0,99.75194300000001
2014-09-11,100.410004,101.440002,99.620003,101.43,62353100.0,100.17663
2014-09-12,101.209999,102.190002,101.08000200000001,101.660004,64096900.0,100.403791
2014-09-15,102.809998,103.050003,101.440002,101.629997,61316500.0,100.374156
2014-09-16,99.800003,101.260002,98.889999,100.860001,66908100.0,99.613674
2014-09-17,101.269997,101.800003,100.589996,101.58000200000001,60926500.0,100.32477800000001
2014-09-18,101.93,102.349998,101.559998,101.790001,37299400.0,100.53218199999999
2014-09-19,102.290001,102.349998,100.5,100.959999,70902400.0,99.712437
2014-09-22,101.800003,102.139999,100.58000200000001,101.059998,52788400.0,99.8112
2014-09-23,100.599998,102.940002,100.540001,102.639999,63402200.0,101.371677
2014-09-24,102.160004,102.849998,101.199997,101.75,60171800.0,100.492676
2014-09-25,100.510002,100.709999,97.720001,97.870003,100092000.0,96.660623
2014-09-26,98.529999,100.75,98.400002,100.75,62370500.0,99.505033
2014-09-29,98.650002,100.440002,98.629997,100.110001,49766300.0,98.87294200000001
2014-09-30,100.809998,101.540001,100.529999,100.75,55264100.0,99.505033
2014-10-01,100.589996,100.690002,98.699997,99.18,51491300.0,97.954433
2014-10-02,99.269997,100.220001,98.040001,99.900002,47757800.0,98.665538
2014-10-03,99.440002,100.209999,99.040001,99.620003,43469600.0,98.388999
2014-10-06,99.949997,100.650002,99.41999799999999,99.620003,37051200.0,98.388999
2014-10-07,99.43,100.120003,98.730003,98.75,42094200.0,97.529747
2014-10-08,98.760002,101.110001,98.309998,100.800003,57404700.0,99.554418
2014-10-09,101.540001,102.379997,100.610001,101.019997,77376500.0,99.771693
2014-10-10,100.690002,102.029999,100.300003,100.730003,66331600.0,99.485283
2014-10-13,101.33000200000001,101.779999,99.809998,99.809998,53583400.0,98.576646
2014-10-14,100.389999,100.519997,98.57,98.75,63688600.0,97.529747
